time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,2.05414262281,-4.52448612693,27.0075110083,6.17825823996,0.0464130817631,0.0,0.627791119254,-3.13397753359,6.39024872556,0.0782062015943,0.12131946974,0.0,474.5922992503264,477.8673981351974,474.0461297336263,476.37642995306345
4.319999999999996,2.09082050031,-4.7148427172,27.3930884913,6.18284141683,0.0536058578694,0.0,0.594102804239,-3.21084611668,6.46197733691,0.0724749312616,0.116835190841,0.0,470.0700463944738,469.73442893837506,470.1556036747959,469.7154975326961
4.379999999999995,2.12545388945,-4.90952280735,27.7807864553,6.1874205584,0.0603097723997,0.0,0.559731970044,-3.27820332267,6.46134725339,0.0830680000809,0.0988364161217,0.0,449.24817569939256,447.79681532598244,447.790270014736,448.65588278248873
4.439999999999993,2.1578428183,-5.10828329732,28.1695180625,6.19277997084,0.0661405668076,0.0,0.519360620023,-3.34675727049,6.49624014555,0.0995603633678,0.0936449524355,0.0,459.3981471623921,458.99395661468515,458.752645729595,460.06690775242765
4.499999999999992,2.18770408538,-5.31107091064,28.5602945569,6.19846328943,0.0719257711527,0.0,0.475495601742,-3.41239069637,6.52953508381,0.0826785706547,0.101457694316,0.0,459.2800673360077,459.90701377753993,459.1948272610396,457.86056370430146
4.559999999999991,2.21505553794,-5.51744912631,28.9498957052,6.20301012765,0.0774140296362,0.0,0.435713922364,-3.46665926669,6.45765354228,0.0561142462708,0.0386434266602,0.0,427.8781028878962,422.5010990745115,427.3464900293816,425.08008486570844
4.6199999999999894,2.23985270123,-5.7271347754,29.3363986764,6.20646206096,0.079814623086,0.0,0.390658142198,-3.52269259169,6.42599239923,0.0602261310116,0.0426109497845,0.0,437.25449528666064,437.58582432260204,438.14684117057817,438.49097631730257
4.679999999999988,2.26170343748,-5.94033684391,29.7235386418,6.20985471669,0.0822381478455,0.0,0.337496155906,-3.58378493148,6.47840104006,0.0479222841154,0.0355387684385,0.0,464.3403931914734,463.7858947852479,463.976607289281,463.0114129971145
4.739999999999987,2.28036815025,-6.15711939159,30.1132636839,6.21339855845,0.0841181935416,0.0,0.284501135314,-3.64208177698,6.51226384706,0.0751583644277,0.0212172094791,0.0,458.80312602280895,457.66468166221466,458.00336043500727,460.16712822168984
4.799999999999986,2.29595808994,-6.37723965093,30.5034359553,6.21773034912,0.0850480164234,0.0,0.23506898073,-3.6950039672,6.49364957519,0.0654987542528,0.000470169883186,0.0,443.75328182371226,442.04641295205215,442.5178742930007,441.72583434971676
4.859999999999984,2.30875116679,-6.60034944123,30.8904130314,6.2214500552,0.0847518689823,0.0,0.191345176503,-3.74184169932,6.40614588277,0.0538631067234,-0.0188629603801,0.0,420.2954394931518,418.61610018558446,420.18812917817297,419.18090495482767
4.919999999999983,2.31820946237,-6.82675579586,31.280642697,6.22415104568,0.0842194350523,0.0,0.124133585126,-3.80470686285,6.6004231363,0.0142602393821,0.00596676651876,0.0,504.8083844131068,506.5973639257849,504.89073421501666,502.0255379277384
4.979999999999982,2.32373312361,-7.05683666536,31.6814934898,6.22600121314,0.0844642942344,0.0,0.0600498638526,-3.86451827266,6.76030659415,0.0520708057335,1.38467457662e-05,0.0,496.84178701724693,496.4049786960091,495.98771757757595,498.75767232912926
5.0399999999999805,2.32572700433,-7.29026316496,32.0881992945,6.22903647709,0.0849300559763,0.0,0.00641716068715,-3.91616833537,6.79637407513,0.0474443010801,0.0199491211002,0.0,461.8406889489754,463.4106905309955,462.2913034780274,461.9280273885205
